Case ID,Resource,AMOUNT_REQ,Activity,Complete Timestamp,remtime,elapsed,open_cases,case_length
195809,11203,9000.0,O_SELECTED,2011-12-27 17:55:13,2643624.0,0.0,262.0,1
195896,10909,8500.0,O_SELECTED,2011-12-27 18:11:53,1280344.0,0.0,264.0,1
195618,11203,5000.0,O_SELECTED,2011-12-27 19:00:57,2639687.0,0.0,265.0,1
195917,11009,5000.0,O_SELECTED,2011-12-27 19:37:41,1363645.0,0.0,265.0,1
195920,11122,15000.0,O_SELECTED,2011-12-27 19:41:30,1178878.0,0.0,264.0,1
195848,10910,3500.0,O_SELECTED,2011-12-28 08:58:59,779851.0,0.0,258.0,1
195997,10910,21000.0,O_SELECTED,2011-12-28 09:32:46,2673768.0,0.0,259.0,1
195994,10931,15500.0,O_SELECTED,2011-12-28 09:33:21,878586.0,0.0,260.0,1
195979,10932,8000.0,O_SELECTED,2011-12-28 09:42:09,1301828.0,0.0,261.0,1
196000,11169,25000.0,O_SELECTED,2011-12-28 09:57:02,2672314.0,0.0,262.0,1
196018,10809,5000.0,O_SELECTED,2011-12-28 10:28:25,1043879.0,0.0,262.0,1
196006,11169,30000.0,O_SELECTED,2011-12-28 10:32:52,2670167.0,0.0,263.0,1
196039,10910,11000.0,O_SELECTED,2011-12-28 11:50:06,1738044.0,0.0,262.0,1
196126,10910,18000.0,O_SELECTED,2011-12-28 15:05:27,1797201.0,0.0,260.0,1
196030,10909,21000.0,O_SELECTED,2011-12-28 16:51:35,1285288.0,0.0,260.0,1
196171,11201,18500.0,O_SELECTED,2011-12-28 17:05:53,2646591.0,0.0,262.0,1
196153,10913,45000.0,O_SELECTED,2011-12-28 17:35:22,692024.0,0.0,263.0,1
196063,10913,25000.0,O_SELECTED,2011-12-28 18:08:00,1692910.0,0.0,264.0,1
196072,10913,40000.0,O_SELECTED,2011-12-28 18:32:57,1991150.0,0.0,264.0,1
196195,10909,10000.0,O_SELECTED,2011-12-28 19:01:31,1706543.0,0.0,265.0,1
196042,11201,12000.0,O_SELECTED,2011-12-28 19:02:15,2395144.0,0.0,266.0,1
196009,11189,28000.0,O_SELECTED,2011-12-29 08:40:17,1130761.0,0.0,265.0,1
196084,11189,16000.0,O_SELECTED,2011-12-29 09:43:06,694523.0,0.0,263.0,1
196081,10932,9000.0,O_SELECTED,2011-12-29 10:30:20,1028611.0,0.0,265.0,1
196144,11000,7500.0,O_SELECTED,2011-12-29 10:32:39,442825.0,0.0,266.0,1
196201,11179,6000.0,O_SELECTED,2011-12-29 11:04:24,688019.0,0.0,264.0,1
196326,11189,15000.0,O_SELECTED,2011-12-29 11:16:30,3023748.0,0.0,264.0,1
196216,10932,6000.0,O_SELECTED,2011-12-29 11:40:01,1040606.0,0.0,267.0,1
196380,11169,5000.0,O_SELECTED,2011-12-29 11:54:25,2512956.0,0.0,269.0,1
196228,11169,40000.0,O_SELECTED,2011-12-29 12:23:19,1912856.0,0.0,270.0,1
196338,11179,20000.0,O_SELECTED,2011-12-29 12:29:53,1285605.0,0.0,271.0,1
196267,11179,15000.0,O_SELECTED,2011-12-29 13:52:11,1118252.0,0.0,267.0,1
196434,10609,6000.0,O_SELECTED,2011-12-29 14:10:58,414443.0,0.0,269.0,1
196291,11179,10000.0,O_SELECTED,2011-12-29 14:42:21,1188706.0,0.0,270.0,1
196305,11180,20000.0,O_SELECTED,2011-12-29 16:34:04,2139117.0,0.0,268.0,1
195609,11180,32500.0,O_SELECTED,2011-12-29 16:50:43,1374833.0,0.0,269.0,1
196273,11180,4500.0,O_SELECTED,2011-12-29 17:10:50,664145.0,0.0,270.0,1
196308,11003,32000.0,O_SELECTED,2011-12-29 17:31:50,2645024.0,0.0,271.0,1
196311,11180,30000.0,O_SELECTED,2011-12-29 17:37:20,669789.0,0.0,272.0,1
196219,11003,10000.0,O_SELECTED,2011-12-29 18:12:59,674475.0,0.0,274.0,1
196413,11181,5100.0,O_SELECTED,2011-12-29 18:24:41,1282371.0,0.0,275.0,1
195560,11180,5000.0,O_SELECTED,2011-12-29 18:48:41,2640418.0,0.0,276.0,1
196458,11181,5000.0,O_SELECTED,2011-12-29 19:08:24,1093527.0,0.0,277.0,1
196452,10939,25500.0,O_SELECTED,2011-12-29 19:11:59,1515959.0,0.0,278.0,1
196401,11003,15000.0,O_SELECTED,2011-12-29 19:17:03,1008910.0,0.0,279.0,1
196533,11180,27082.0,O_SELECTED,2011-12-29 19:38:37,1553889.0,0.0,283.0,1
196258,10909,25000.0,O_SELECTED,2011-12-30 08:36:11,1655280.0,0.0,278.0,1
196473,10932,5000.0,O_SELECTED,2011-12-30 09:20:02,1826210.0,0.0,281.0,1
196461,11019,26500.0,O_SELECTED,2011-12-30 10:02:34,1207732.0,0.0,283.0,1
196240,10861,25000.0,O_SELECTED,2011-12-30 10:42:33,1032080.0,0.0,285.0,1
196362,10932,15000.0,O_SELECTED,2011-12-30 10:47:34,952687.0,0.0,286.0,1
196702,10909,15000.0,O_SELECTED,2011-12-30 11:12:58,1066544.0,0.0,288.0,1
196416,10861,10000.0,O_SELECTED,2011-12-30 11:16:19,1141515.0,0.0,289.0,1
196693,11003,7000.0,O_SELECTED,2011-12-30 11:19:46,2414423.0,0.0,290.0,1
196651,10909,44000.0,O_SELECTED,2011-12-30 11:35:26,1308410.0,0.0,291.0,1
196708,11019,5000.0,O_SELECTED,2011-12-30 11:55:55,1750496.0,0.0,292.0,1
196639,11003,15000.0,O_SELECTED,2011-12-30 12:16:51,1025404.0,0.0,293.0,1
196575,10861,8000.0,O_SELECTED,2011-12-30 12:57:33,2661465.0,0.0,295.0,1
196359,10861,7200.0,O_SELECTED,2011-12-30 13:12:19,1628457.0,0.0,296.0,1
196660,11019,10000.0,O_SELECTED,2011-12-30 14:36:48,1207288.0,0.0,297.0,1
196753,10861,41112.0,O_SELECTED,2011-12-30 15:56:05,513315.0,0.0,300.0,1
195458,11202,45000.0,O_SELECTED,2011-12-30 18:23:10,573524.0,0.0,301.0,1
196777,10939,15500.0,O_SELECTED,2011-12-30 19:37:35,2637471.0,0.0,303.0,1
196873,10939,46106.0,O_SELECTED,2011-12-31 12:21:05,1046599.0,0.0,301.0,1
195929,10939,25000.0,O_SELECTED,2011-12-31 12:51:03,1117972.0,0.0,302.0,1
196900,11202,5000.0,O_SELECTED,2011-12-31 12:52:38,1028024.0,0.0,303.0,1
196888,11200,5000.0,O_SELECTED,2011-12-31 13:03:17,2574294.0,0.0,304.0,1
196984,10929,17000.0,O_SELECTED,2012-01-02 08:36:09,788488.0,0.0,296.0,1
196939,11200,6500.0,O_SELECTED,2012-01-02 09:56:12,608170.0,0.0,297.0,1
196957,11002,15000.0,O_SELECTED,2012-01-02 10:26:32,944611.0,0.0,299.0,1
197054,10910,4000.0,O_SELECTED,2012-01-02 13:17:04,951504.0,0.0,298.0,1
196987,11179,11000.0,O_SELECTED,2012-01-02 14:23:48,1221351.0,0.0,297.0,1
196771,11179,5000.0,O_SELECTED,2012-01-02 14:43:32,2655123.0,0.0,298.0,1
196756,11179,15000.0,O_SELECTED,2012-01-02 15:10:11,950156.0,0.0,300.0,1
197234,10929,15500.0,O_SELECTED,2012-01-02 15:24:16,2652682.0,0.0,301.0,1
197090,11121,22500.0,O_SELECTED,2012-01-02 15:25:47,860998.0,0.0,302.0,1
196930,10910,10000.0,O_SELECTED,2012-01-02 15:41:24,842830.0,0.0,303.0,1
197246,11009,23000.0,O_SELECTED,2012-01-02 15:43:59,1278905.0,0.0,304.0,1
197258,11009,25000.0,O_SELECTED,2012-01-02 15:54:01,944160.0,0.0,306.0,1
197099,11121,25000.0,O_SELECTED,2012-01-02 16:05:20,929147.0,0.0,307.0,1
197105,11180,6000.0,O_SELECTED,2012-01-02 17:35:48,947294.0,0.0,309.0,1
197189,10863,9250.0,O_SELECTED,2012-01-02 18:18:24,160673.0,0.0,311.0,1
197243,11201,10000.0,O_SELECTED,2012-01-02 19:28:19,837500.0,0.0,313.0,1
197011,11189,50000.0,O_SELECTED,2012-01-03 08:38:06,1291906.0,0.0,311.0,1
197336,11189,9800.0,O_SELECTED,2012-01-03 09:12:09,877944.0,0.0,305.0,1
197443,10939,39000.0,O_SELECTED,2012-01-03 09:47:20,792180.0,0.0,306.0,1
197351,11169,6500.0,O_SELECTED,2012-01-03 10:34:23,1297762.0,0.0,308.0,1
197455,11189,11300.0,O_SELECTED,2012-01-03 10:59:28,1134305.0,0.0,309.0,1
197387,10881,23600.0,O_SELECTED,2012-01-03 11:02:10,888672.0,0.0,310.0,1
197384,11169,15000.0,O_SELECTED,2012-01-03 11:10:13,2667915.0,0.0,311.0,1
197530,11181,7000.0,O_SELECTED,2012-01-03 13:06:45,5447763.0,0.0,312.0,1
197425,10929,10000.0,O_SELECTED,2012-01-03 13:58:13,775284.0,0.0,311.0,1
197557,10982,10000.0,O_SELECTED,2012-01-03 14:14:36,2656855.0,0.0,312.0,1
197491,11181,5000.0,O_SELECTED,2012-01-03 14:21:19,1994944.0,0.0,313.0,1
197602,11169,20000.0,O_SELECTED,2012-01-03 15:10:01,1703544.0,0.0,312.0,1
196960,11181,25000.0,O_SELECTED,2012-01-03 15:32:49,863497.0,0.0,314.0,1
197219,10982,10000.0,O_SELECTED,2012-01-03 17:15:34,1278550.0,0.0,315.0,1
197545,10929,50000.0,O_SELECTED,2012-01-03 17:25:04,1358859.0,0.0,316.0,1
197494,10929,9500.0,O_SELECTED,2012-01-03 18:03:36,151933.0,0.0,318.0,1
197464,11181,7000.0,O_SELECTED,2012-01-03 18:04:36,1097888.0,0.0,319.0,1
197372,10863,25000.0,O_SELECTED,2012-01-03 18:11:50,1377238.0,0.0,320.0,1
197506,11122,14000.0,O_SELECTED,2012-01-03 18:14:22,1282829.0,0.0,321.0,1
197485,10982,6500.0,O_SELECTED,2012-01-03 18:51:10,1171594.0,0.0,322.0,1
197402,10929,31000.0,O_SELECTED,2012-01-03 18:57:46,3008641.0,0.0,323.0,1
196921,11181,30000.0,O_SELECTED,2012-01-03 19:59:01,2636196.0,0.0,323.0,1
197590,11189,32000.0,O_SELECTED,2012-01-04 09:09:31,1043622.0,0.0,324.0,1
197608,10912,8000.0,O_SELECTED,2012-01-04 10:25:09,1206575.0,0.0,322.0,1
197867,10982,15000.0,O_SELECTED,2012-01-04 11:18:53,22474.0,0.0,323.0,1
197680,11179,4000.0,O_SELECTED,2012-01-04 11:32:49,2666567.0,0.0,324.0,1
197737,10929,25000.0,O_SELECTED,2012-01-04 13:42:27,1058620.0,0.0,323.0,1
197743,10929,25000.0,O_SELECTED,2012-01-04 13:56:05,1296696.0,0.0,323.0,1
197674,10881,12000.0,O_SELECTED,2012-01-04 14:06:33,1119374.0,0.0,324.0,1
197825,11119,50000.0,O_SELECTED,2012-01-04 16:45:12,1204266.0,0.0,327.0,1
197794,11119,5000.0,O_SELECTED,2012-01-04 17:02:37,1033299.0,0.0,328.0,1
198005,11122,42000.0,O_SELECTED,2012-01-04 17:07:02,1097121.0,0.0,329.0,1
197422,11203,3000.0,O_SELECTED,2012-01-04 17:39:32,2644569.0,0.0,330.0,1
197656,10861,25000.0,O_SELECTED,2012-01-04 18:24:10,1092018.0,0.0,330.0,1
198071,10982,32500.0,O_SELECTED,2012-01-04 19:21:51,1622102.0,0.0,330.0,1
198074,11119,5000.0,O_SELECTED,2012-01-04 19:22:22,54187.0,0.0,331.0,1
197993,11181,34000.0,O_SELECTED,2012-01-05 08:23:35,1919023.0,0.0,333.0,1
198083,11181,10500.0,O_SELECTED,2012-01-05 08:55:38,2676002.0,0.0,336.0,1
198086,10939,5000.0,O_SELECTED,2012-01-05 09:03:11,1038725.0,0.0,336.0,1
197984,11200,25000.0,O_SELECTED,2012-01-05 09:46:33,1218223.0,0.0,336.0,1
197773,10939,6000.0,O_SELECTED,2012-01-05 09:59:14,1032996.0,0.0,337.0,1
198125,10939,8200.0,O_SELECTED,2012-01-05 10:21:22,603504.0,0.0,340.0,1
198271,10861,13000.0,O_SELECTED,2012-01-05 11:40:48,1031584.0,0.0,342.0,1
198277,11009,12600.0,O_SELECTED,2012-01-05 11:45:53,1039974.0,0.0,343.0,1
198170,11200,15000.0,O_SELECTED,2012-01-05 11:56:33,1911407.0,0.0,343.0,1
198289,11003,28000.0,O_SELECTED,2012-01-05 12:26:18,1578708.0,0.0,343.0,1
198167,10861,15000.0,O_SELECTED,2012-01-05 12:53:53,3529772.0,0.0,345.0,1
198262,11003,5000.0,O_SELECTED,2012-01-05 13:10:23,2660720.0,0.0,346.0,1
198128,11003,50000.0,O_SELECTED,2012-01-05 15:16:30,1195542.0,0.0,344.0,1
198355,10931,25000.0,O_SELECTED,2012-01-05 15:49:32,1022961.0,0.0,346.0,1
198053,11119,2000.0,O_SELECTED,2012-01-05 19:05:09,1114634.0,0.0,346.0,1
198448,10931,8500.0,O_SELECTED,2012-01-06 10:18:12,610041.0,0.0,343.0,1
198567,10629,37500.0,O_SELECTED,2012-01-06 11:52:29,877.0,0.0,341.0,1
198460,11003,28841.0,O_SELECTED,2012-01-06 12:32:44,437233.0,0.0,341.0,1
198624,10931,15000.0,O_SELECTED,2012-01-06 13:28:57,1200126.0,0.0,341.0,1
198627,11169,9500.0,O_SELECTED,2012-01-06 15:34:17,2154734.0,0.0,341.0,1
197981,11201,15000.0,O_SELECTED,2012-01-06 17:23:01,2645550.0,0.0,343.0,1
198406,10909,50000.0,O_SELECTED,2012-01-06 18:34:32,2641261.0,0.0,346.0,1
198609,10909,11000.0,O_SELECTED,2012-01-06 19:44:18,1167369.0,0.0,346.0,1
198621,11203,41382.0,O_SELECTED,2012-01-06 19:50:29,2655057.0,0.0,347.0,1
198711,10913,15000.0,O_SELECTED,2012-01-07 09:49:10,1739594.0,0.0,345.0,1
198720,10982,20000.0,O_SELECTED,2012-01-07 10:01:09,878130.0,0.0,346.0,1
198475,10913,7500.0,O_SELECTED,2012-01-07 10:10:38,1112029.0,0.0,348.0,1
198744,10982,10000.0,O_SELECTED,2012-01-07 10:20:21,965154.0,0.0,348.0,1
198735,10929,7500.0,O_SELECTED,2012-01-07 10:26:07,1396168.0,0.0,349.0,1
198639,10913,5000.0,O_SELECTED,2012-01-07 10:38:55,964237.0,0.0,351.0,1
198789,10929,9763.0,O_SELECTED,2012-01-07 11:13:05,964608.0,0.0,353.0,1
198582,10913,25000.0,O_SELECTED,2012-01-07 11:46:37,1374311.0,0.0,354.0,1
198570,10909,12500.0,O_SELECTED,2012-01-07 14:29:27,1459090.0,0.0,354.0,1
198828,10913,5000.0,O_SELECTED,2012-01-07 15:15:44,862478.0,0.0,354.0,1
198969,11181,13247.0,O_SELECTED,2012-01-09 08:56:07,773533.0,0.0,344.0,1
199014,11179,15000.0,O_SELECTED,2012-01-09 09:05:35,3292595.0,0.0,345.0,1
199098,11179,3000.0,O_SELECTED,2012-01-09 09:48:10,792278.0,0.0,347.0,1
198837,10931,5000.0,O_SELECTED,2012-01-09 09:49:07,778459.0,0.0,348.0,1
198906,10932,8500.0,O_SELECTED,2012-01-09 09:54:14,354151.0,0.0,349.0,1
198882,11179,5500.0,O_SELECTED,2012-01-09 10:34:31,706833.0,0.0,349.0,1
197623,10929,5000.0,O_SELECTED,2012-01-09 10:40:24,2153421.0,0.0,350.0,1
198630,11179,6000.0,O_SELECTED,2012-01-09 11:40:50,2666066.0,0.0,350.0,1
199038,11202,5000.0,O_SELECTED,2012-01-09 13:05:30,2417869.0,0.0,349.0,1
199273,11009,25000.0,O_SELECTED,2012-01-09 13:49:44,2076225.0,0.0,348.0,1
199285,11009,25000.0,O_SELECTED,2012-01-09 14:14:41,761960.0,0.0,349.0,1
198957,11202,30000.0,O_SELECTED,2012-01-09 14:37:14,2655486.0,0.0,352.0,1
198966,11202,32500.0,O_SELECTED,2012-01-09 15:26:31,1882020.0,0.0,353.0,1
198954,10931,7500.0,O_SELECTED,2012-01-09 15:26:40,2652523.0,0.0,354.0,1
198223,11009,10000.0,O_SELECTED,2012-01-09 15:36:58,1027842.0,0.0,355.0,1
198894,11181,50000.0,O_SELECTED,2012-01-09 15:47:05,2651301.0,0.0,356.0,1
198897,11202,7000.0,O_SELECTED,2012-01-09 15:51:06,2651063.0,0.0,357.0,1
199348,10929,6000.0,O_SELECTED,2012-01-09 16:58:25,749579.0,0.0,358.0,1
199375,11122,15000.0,O_SELECTED,2012-01-09 18:38:56,764301.0,0.0,361.0,1
199381,11002,10000.0,O_SELECTED,2012-01-09 18:58:42,941453.0,0.0,362.0,1
198915,11122,5000.0,O_SELECTED,2012-01-09 19:22:50,2388343.0,0.0,363.0,1
199408,11003,10000.0,O_SELECTED,2012-01-09 19:55:45,2636392.0,0.0,364.0,1
199204,10932,15000.0,O_SELECTED,2012-01-10 08:23:53,696356.0,0.0,359.0,1
199107,10912,5000.0,O_SELECTED,2012-01-10 08:43:40,1202873.0,0.0,359.0,1
199207,11202,10000.0,O_SELECTED,2012-01-10 09:11:55,1307274.0,0.0,359.0,1
198978,10932,6000.0,O_SELECTED,2012-01-10 09:30:42,1114339.0,0.0,360.0,1
199537,10909,50000.0,O_SELECTED,2012-01-10 09:49:42,2607198.0,0.0,362.0,1
199519,10889,26000.0,O_SELECTED,2012-01-10 10:08:33,797905.0,0.0,362.0,1
199228,11202,50000.0,O_SELECTED,2012-01-10 10:40:43,2610743.0,0.0,361.0,1
199294,11202,25000.0,O_SELECTED,2012-01-10 13:55:06,1369472.0,0.0,356.0,1
199369,10889,7500.0,O_SELECTED,2012-01-10 15:11:17,1273010.0,0.0,356.0,1
199354,11202,5000.0,O_SELECTED,2012-01-10 15:19:34,1094166.0,0.0,356.0,1
199303,11202,15000.0,O_SELECTED,2012-01-10 15:30:44,1187029.0,0.0,358.0,1
199432,10929,20000.0,O_SELECTED,2012-01-10 15:42:03,687267.0,0.0,361.0,1
199396,10939,25000.0,O_SELECTED,2012-01-10 16:49:15,764668.0,0.0,363.0,1
199684,11119,6500.0,O_SELECTED,2012-01-10 19:04:32,1106257.0,0.0,364.0,1
199041,10929,8500.0,O_SELECTED,2012-01-10 19:23:58,1539921.0,0.0,366.0,1
199702,10929,10000.0,O_SELECTED,2012-01-10 19:52:15,1865629.0,0.0,367.0,1
199609,10912,20000.0,O_SELECTED,2012-01-11 08:39:09,614500.0,0.0,365.0,1
199735,10912,7500.0,O_SELECTED,2012-01-11 09:39:14,793084.0,0.0,363.0,1
199726,10912,13000.0,O_SELECTED,2012-01-11 10:19:15,790516.0,0.0,365.0,1
199803,11189,7500.0,O_SELECTED,2012-01-11 10:39:10,2669808.0,0.0,366.0,1
199821,10912,10000.0,O_SELECTED,2012-01-11 11:08:32,1117665.0,0.0,365.0,1
199279,10913,12000.0,O_SELECTED,2012-01-11 12:20:09,779326.0,0.0,363.0,1
198588,10863,10000.0,O_SELECTED,2012-01-11 13:43:03,2658778.0,0.0,364.0,1
199875,10939,29000.0,O_SELECTED,2012-01-11 14:13:35,1365803.0,0.0,363.0,1
199771,11189,10000.0,O_SELECTED,2012-01-11 14:18:09,598516.0,0.0,364.0,1
199660,10861,22707.0,O_SELECTED,2012-01-11 14:22:43,601214.0,0.0,365.0,1
199714,10939,6000.0,O_SELECTED,2012-01-11 15:02:37,2918067.0,0.0,365.0,1
200004,10939,15000.0,O_SELECTED,2012-01-11 19:04:57,1339878.0,0.0,365.0,1
199851,11122,5000.0,O_SELECTED,2012-01-11 19:37:44,736519.0,0.0,364.0,1
200134,10910,10000.0,O_SELECTED,2012-01-12 08:20:08,1737772.0,0.0,362.0,1
200131,10932,6500.0,O_SELECTED,2012-01-12 08:58:12,1055791.0,0.0,363.0,1
199944,11003,5000.0,O_SELECTED,2012-01-12 10:30:37,2235852.0,0.0,363.0,1
200173,10138,50000.0,O_SELECTED,2012-01-12 10:39:25,1302319.0,0.0,364.0,1
200176,11169,6400.0,O_SELECTED,2012-01-12 10:59:55,1840534.0,0.0,364.0,1
199977,11003,25000.0,O_SELECTED,2012-01-12 11:12:09,1034140.0,0.0,365.0,1
199860,11003,30000.0,O_SELECTED,2012-01-12 12:57:12,2498121.0,0.0,360.0,1
200200,11122,7500.0,O_SELECTED,2012-01-12 13:09:57,1578852.0,0.0,362.0,1
199890,10914,5500.0,O_SELECTED,2012-01-12 13:32:14,1807059.0,0.0,361.0,1
200010,11169,16000.0,O_SELECTED,2012-01-12 13:41:53,2658835.0,0.0,362.0,1
199974,10914,30000.0,O_SELECTED,2012-01-12 14:13:51,2656919.0,0.0,361.0,1
200272,11003,50000.0,O_SELECTED,2012-01-12 14:58:35,2493534.0,0.0,360.0,1
200290,11122,15000.0,O_SELECTED,2012-01-12 15:22:26,1016536.0,0.0,360.0,1
200088,10914,20000.0,O_SELECTED,2012-01-12 16:30:28,1040269.0,0.0,361.0,1
200302,10982,32000.0,O_SELECTED,2012-01-12 17:47:03,2644130.0,0.0,362.0,1
199717,11122,15000.0,O_SELECTED,2012-01-12 18:32:43,1693393.0,0.0,363.0,1
200251,11119,5000.0,O_SELECTED,2012-01-12 19:24:20,916589.0,0.0,365.0,1
200383,11122,18000.0,O_SELECTED,2012-01-12 19:41:27,598464.0,0.0,366.0,1
200395,10912,8000.0,O_SELECTED,2012-01-13 08:22:15,602133.0,0.0,363.0,1
200454,11189,3000.0,O_SELECTED,2012-01-13 08:49:28,2676354.0,0.0,363.0,1
199815,11169,6500.0,O_SELECTED,2012-01-13 09:08:12,2675234.0,0.0,364.0,1
200380,11189,7000.0,O_SELECTED,2012-01-13 09:27:09,896842.0,0.0,365.0,1
199756,10910,25000.0,O_SELECTED,2012-01-13 10:39:18,950973.0,0.0,360.0,1
200536,10910,11000.0,O_SELECTED,2012-01-13 11:53:15,1124343.0,0.0,358.0,1
200560,11003,6000.0,O_SELECTED,2012-01-13 12:31:25,519093.0,0.0,359.0,1
200260,10910,5000.0,O_SELECTED,2012-01-13 13:39:05,1632607.0,0.0,358.0,1
200596,11003,11000.0,O_SELECTED,2012-01-13 13:50:28,604361.0,0.0,359.0,1
200608,10910,15000.0,O_SELECTED,2012-01-13 14:17:51,621181.0,0.0,357.0,1
200442,11003,10000.0,O_SELECTED,2012-01-13 14:20:41,1019279.0,0.0,358.0,1
200377,10910,5000.0,O_SELECTED,2012-01-13 14:39:40,2655353.0,0.0,357.0,1
200296,11003,5000.0,O_SELECTED,2012-01-13 14:48:15,953578.0,0.0,358.0,1
200239,10910,3000.0,O_SELECTED,2012-01-13 15:32:29,2324918.0,0.0,357.0,1
200569,11122,8000.0,O_SELECTED,2012-01-13 15:36:44,2052742.0,0.0,358.0,1
200644,11202,10000.0,O_SELECTED,2012-01-13 16:28:48,1525394.0,0.0,359.0,1
200572,10929,3000.0,O_SELECTED,2012-01-14 10:20:02,615403.0,0.0,350.0,1
200632,10939,7500.0,O_SELECTED,2012-01-14 10:21:20,1653464.0,0.0,351.0,1
200194,10939,16000.0,O_SELECTED,2012-01-14 11:46:53,1128227.0,0.0,353.0,1
200826,10929,25500.0,O_SELECTED,2012-01-14 11:58:19,1115017.0,0.0,354.0,1
200802,10939,12000.0,O_SELECTED,2012-01-14 13:27:28,1373437.0,0.0,354.0,1
200865,10931,7800.0,O_SELECTED,2012-01-14 13:56:43,775018.0,0.0,353.0,1
200623,10913,35000.0,O_SELECTED,2012-01-14 14:05:40,1641147.0,0.0,353.0,1
198307,10913,2000.0,O_SELECTED,2012-01-14 14:18:31,2656673.0,0.0,355.0,1
200883,10939,18863.0,O_SELECTED,2012-01-14 14:43:33,1557976.0,0.0,355.0,1
200886,10931,8000.0,O_SELECTED,2012-01-14 14:50:03,1021194.0,0.0,355.0,1
200707,10913,13500.0,O_SELECTED,2012-01-14 15:22:05,432535.0,0.0,356.0,1
200674,10929,25000.0,O_SELECTED,2012-01-14 15:50:55,1109079.0,0.0,357.0,1
201217,10910,5000.0,O_SELECTED,2012-01-16 08:18:15,709620.0,0.0,347.0,1
200925,10889,10000.0,O_SELECTED,2012-01-16 08:51:31,699876.0,0.0,347.0,1
201232,11009,10000.0,O_SELECTED,2012-01-16 09:26:43,1374326.0,0.0,347.0,1
201256,10910,9400.0,O_SELECTED,2012-01-16 09:39:57,874853.0,0.0,348.0,1
200764,10910,16000.0,O_SELECTED,2012-01-16 10:16:22,2671159.0,0.0,348.0,1
201211,11121,5000.0,O_SELECTED,2012-01-16 12:03:59,2070170.0,0.0,347.0,1
199600,10909,10000.0,O_SELECTED,2012-01-16 12:09:56,2664350.0,0.0,348.0,1
201313,10609,6000.0,O_SELECTED,2012-01-16 12:43:15,172810.0,0.0,350.0,1
201060,10932,15000.0,O_SELECTED,2012-01-16 12:44:10,778101.0,0.0,351.0,1
201307,10929,25000.0,O_SELECTED,2012-01-16 12:46:40,2160216.0,0.0,352.0,1
200919,11003,15000.0,O_SELECTED,2012-01-16 12:47:31,960015.0,0.0,353.0,1
200931,10929,20000.0,O_SELECTED,2012-01-16 13:13:03,1296556.0,0.0,354.0,1
201093,10889,25000.0,O_SELECTED,2012-01-16 13:38:34,1295593.0,0.0,355.0,1
201226,10889,13500.0,O_SELECTED,2012-01-16 14:17:29,1368828.0,0.0,356.0,1
201129,11003,7500.0,O_SELECTED,2012-01-16 14:31:59,1270868.0,0.0,356.0,1
201099,10913,25000.0,O_SELECTED,2012-01-16 14:35:10,931020.0,0.0,357.0,1
201274,10889,16000.0,O_SELECTED,2012-01-16 14:35:27,1541423.0,0.0,358.0,1
201319,10929,15000.0,O_SELECTED,2012-01-16 14:41:58,1557684.0,0.0,359.0,1
201114,11121,10000.0,O_SELECTED,2012-01-16 14:49:23,259226.0,0.0,360.0,1
199983,10913,14500.0,O_SELECTED,2012-01-16 14:50:25,1192635.0,0.0,361.0,1
200587,11003,10000.0,O_SELECTED,2012-01-16 15:04:56,607021.0,0.0,362.0,1
201394,10972,25000.0,O_SELECTED,2012-01-16 15:30:14,59730.0,0.0,363.0,1
201096,10929,32000.0,O_SELECTED,2012-01-16 15:43:53,858947.0,0.0,364.0,1
201397,11121,40000.0,O_SELECTED,2012-01-16 15:48:15,3258307.0,0.0,365.0,1
201379,10932,6000.0,O_SELECTED,2012-01-16 15:56:05,2650787.0,0.0,365.0,1
200958,11201,15000.0,O_SELECTED,2012-01-16 16:26:06,1286784.0,0.0,366.0,1
199914,11202,6000.0,O_SELECTED,2012-01-16 17:22:16,1951587.0,0.0,366.0,1
201120,10913,5000.0,O_SELECTED,2012-01-16 17:39:53,1442417.0,0.0,366.0,1
199345,10863,8500.0,O_SELECTED,2012-01-16 17:40:25,2142073.0,0.0,367.0,1
201009,11201,15000.0,O_SELECTED,2012-01-16 17:45:07,1190744.0,0.0,368.0,1
200952,10861,4000.0,O_SELECTED,2012-01-16 18:14:08,605079.0,0.0,369.0,1
201430,10861,15000.0,O_SELECTED,2012-01-16 18:51:43,1287007.0,0.0,373.0,1
201436,10861,5000.0,O_SELECTED,2012-01-16 19:08:07,319263.0,0.0,374.0,1
200392,10913,50000.0,O_SELECTED,2012-01-16 19:20:31,1363827.0,0.0,375.0,1
200460,11201,15000.0,O_SELECTED,2012-01-16 19:27:45,1359570.0,0.0,377.0,1
201538,11189,12500.0,O_SELECTED,2012-01-17 09:07:00,858916.0,0.0,369.0,1
201150,10932,14646.0,O_SELECTED,2012-01-17 09:39:44,1221785.0,0.0,369.0,1
201526,11189,7500.0,O_SELECTED,2012-01-17 10:09:30,2671573.0,0.0,368.0,1
201602,10932,9000.0,O_SELECTED,2012-01-17 10:55:35,617649.0,0.0,364.0,1
201451,10910,11637.0,O_SELECTED,2012-01-17 13:05:13,797904.0,0.0,360.0,1
201677,10910,5000.0,O_SELECTED,2012-01-17 14:08:49,2657221.0,0.0,357.0,1
201719,11169,10000.0,O_SELECTED,2012-01-17 14:38:45,757003.0,0.0,358.0,1
