0,1,2,3,4,5,6,7,8,9,10,11,12
20000.0,1.0,1.0,507.0,507.0,507.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,510.0,510.0,510.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,512.0,512.0,512.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0
4000.0,1.0,1.0,513.0,513.0,513.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
25000.0,1.0,1.0,514.0,514.0,514.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0
7400.0,1.0,1.0,514.0,514.0,514.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,514.0,514.0,514.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0
5737.0,1.0,1.0,515.0,515.0,515.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0
3500.0,1.0,1.0,515.0,515.0,515.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0
60000.0,1.0,1.0,514.0,514.0,514.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,515.0,515.0,515.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0
5500.0,1.0,1.0,516.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0
25000.0,1.0,1.0,516.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,514.0,514.0,514.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1.0,1.0,516.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,1.0,1.0,517.0,517.0,517.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,518.0,518.0,518.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1.0,1.0,518.0,518.0,518.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,519.0,519.0,519.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,520.0,520.0,520.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,521.0,521.0,521.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0
3500.0,1.0,1.0,522.0,522.0,522.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0
1000.0,1.0,1.0,524.0,524.0,524.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,525.0,525.0,525.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,525.0,525.0,525.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,526.0,526.0,526.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0
45000.0,1.0,1.0,527.0,527.0,527.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,528.0,528.0,528.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.0,1.0,1.0,529.0,529.0,529.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0
1500.0,1.0,1.0,529.0,529.0,529.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,529.0,529.0,529.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,521.0,521.0,521.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,1.0,1.0,522.0,522.0,522.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0
80000.0,1.0,1.0,522.0,522.0,522.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1.0,1.0,522.0,522.0,522.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0
16000.0,1.0,1.0,523.0,523.0,523.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0
11000.0,1.0,1.0,523.0,523.0,523.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,523.0,523.0,523.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0
19000.0,1.0,1.0,525.0,525.0,525.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,524.0,524.0,524.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0
9000.0,1.0,1.0,524.0,524.0,524.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,1.0,1.0,525.0,525.0,525.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0
31000.0,1.0,1.0,527.0,527.0,527.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0
25000.0,1.0,1.0,526.0,526.0,526.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,527.0,527.0,527.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0
4500.0,1.0,1.0,524.0,524.0,524.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0
25000.0,1.0,1.0,522.0,522.0,522.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,523.0,523.0,523.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0
33000.0,1.0,1.0,524.0,524.0,524.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,525.0,525.0,525.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,1.0,1.0,527.0,527.0,527.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1.0,1.0,528.0,528.0,528.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,528.0,528.0,528.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0
5500.0,1.0,1.0,529.0,529.0,529.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.0,1.0,1.0,528.0,528.0,528.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0
500.0,1.0,1.0,529.0,529.0,529.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0
30000.0,1.0,1.0,529.0,529.0,529.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,529.0,529.0,529.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0
800.0,1.0,1.0,529.0,529.0,529.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,528.0,528.0,528.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,529.0,529.0,529.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0
1500.0,1.0,1.0,529.0,529.0,529.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,528.0,528.0,528.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,529.0,529.0,529.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0
37000.0,1.0,1.0,530.0,530.0,530.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,531.0,531.0,531.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,532.0,532.0,532.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0
14000.0,1.0,1.0,533.0,533.0,533.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,530.0,530.0,530.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0
26000.0,1.0,1.0,530.0,530.0,530.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,531.0,531.0,531.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,1.0,1.0,532.0,532.0,532.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0
8200.0,1.0,1.0,531.0,531.0,531.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0
22000.0,1.0,1.0,529.0,529.0,529.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,1.0,1.0,531.0,531.0,531.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,532.0,532.0,532.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,1.0,1.0,533.0,533.0,533.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0
500.0,1.0,1.0,533.0,533.0,533.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,535.0,535.0,535.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,537.0,537.0,537.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0
1500.0,1.0,1.0,539.0,539.0,539.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,1.0,1.0,540.0,540.0,540.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0
60000.0,1.0,1.0,541.0,541.0,541.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,543.0,543.0,543.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,1.0,1.0,544.0,544.0,544.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0
4200.0,1.0,1.0,540.0,540.0,540.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,541.0,541.0,541.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,1.0,1.0,542.0,542.0,542.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,540.0,540.0,540.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,541.0,541.0,541.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0
1500.0,1.0,1.0,541.0,541.0,541.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0
15300.0,1.0,1.0,542.0,542.0,542.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0
33629.0,1.0,1.0,541.0,541.0,541.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0
9500.0,1.0,1.0,542.0,542.0,542.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0
47000.0,1.0,1.0,543.0,543.0,543.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.0,1.0,1.0,543.0,543.0,543.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,544.0,544.0,544.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0
9000.0,1.0,1.0,541.0,541.0,541.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.0,1.0,1.0,543.0,543.0,543.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0
25000.0,1.0,1.0,544.0,544.0,544.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,1.0,1.0,545.0,545.0,545.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0
4000.0,1.0,1.0,546.0,546.0,546.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1.0,1.0,547.0,547.0,547.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,1.0,1.0,548.0,548.0,548.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,546.0,546.0,546.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,546.0,546.0,546.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0
12000.0,1.0,1.0,547.0,547.0,547.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,548.0,548.0,548.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,548.0,548.0,548.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0
750.0,1.0,1.0,550.0,550.0,550.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,1.0,1.0,551.0,551.0,551.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0
27765.0,1.0,1.0,549.0,549.0,549.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0
35000.0,1.0,1.0,548.0,548.0,548.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,545.0,545.0,545.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,546.0,546.0,546.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,546.0,546.0,546.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,547.0,547.0,547.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0
45000.0,1.0,1.0,548.0,548.0,548.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,549.0,549.0,549.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,549.0,549.0,549.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,550.0,550.0,550.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.0,1.0,1.0,550.0,550.0,550.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0
25000.0,1.0,1.0,551.0,551.0,551.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,552.0,552.0,552.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,552.0,552.0,552.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,552.0,552.0,552.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,550.0,550.0,550.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1.0,1.0,551.0,551.0,551.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,1.0,1.0,553.0,553.0,553.0,553.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1.0,1.0,554.0,554.0,554.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0
8500.0,1.0,1.0,554.0,554.0,554.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,556.0,556.0,556.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,1.0,1.0,557.0,557.0,557.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,558.0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.0,1.0,1.0,559.0,559.0,559.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,560.0,560.0,560.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,559.0,559.0,559.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0
2500.0,1.0,1.0,560.0,560.0,560.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,1.0,1.0,558.0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,556.0,556.0,556.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,557.0,557.0,557.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,557.0,557.0,557.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,556.0,556.0,556.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,558.0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,560.0,560.0,560.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,1.0,1.0,561.0,561.0,561.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0
1500.0,1.0,1.0,562.0,562.0,562.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0
5631.0,1.0,1.0,563.0,563.0,563.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,564.0,564.0,564.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,562.0,562.0,562.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0
19000.0,1.0,1.0,563.0,563.0,563.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,563.0,563.0,563.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,563.0,563.0,563.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0
32000.0,1.0,1.0,563.0,563.0,563.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0
9600.0,1.0,1.0,563.0,563.0,563.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0
5800.0,1.0,1.0,561.0,561.0,561.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.0,1.0,1.0,562.0,562.0,562.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0
9500.0,1.0,1.0,566.0,566.0,566.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,566.0,566.0,566.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,567.0,567.0,567.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,1.0,1.0,570.0,570.0,570.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0
5500.0,1.0,1.0,572.0,572.0,572.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,573.0,573.0,573.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,1.0,1.0,574.0,574.0,574.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,576.0,576.0,576.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0
3500.0,1.0,1.0,578.0,578.0,578.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,579.0,579.0,579.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,580.0,580.0,580.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,581.0,581.0,581.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,581.0,581.0,581.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0
700.0,1.0,1.0,581.0,581.0,581.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,583.0,583.0,583.0,583.0,0.0,0.0,0.0,0.0,0.0,0.0
4000.0,1.0,1.0,584.0,584.0,584.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0
40000.0,1.0,1.0,585.0,585.0,585.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0
18000.0,1.0,1.0,585.0,585.0,585.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,585.0,585.0,585.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,585.0,585.0,585.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,586.0,586.0,586.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,587.0,587.0,587.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,589.0,589.0,589.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,589.0,589.0,589.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,1.0,1.0,591.0,591.0,591.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,591.0,591.0,591.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,592.0,592.0,592.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,593.0,593.0,593.0,593.0,0.0,0.0,0.0,0.0,0.0,0.0
8500.0,1.0,1.0,593.0,593.0,593.0,593.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,1.0,1.0,594.0,594.0,594.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,1.0,1.0,596.0,596.0,596.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,598.0,598.0,598.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
37000.0,1.0,1.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.0,1.0,1.0,601.0,601.0,601.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0
80000.0,1.0,1.0,603.0,603.0,603.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,604.0,604.0,604.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,606.0,606.0,606.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,602.0,602.0,602.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0
1000.0,1.0,1.0,599.0,599.0,599.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0
11000.0,1.0,1.0,597.0,597.0,597.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0
25000.0,1.0,1.0,597.0,597.0,597.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1.0,1.0,598.0,598.0,598.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,596.0,596.0,596.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0
14250.0,1.0,1.0,591.0,591.0,591.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,1.0,1.0,590.0,590.0,590.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,592.0,592.0,592.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0
4900.0,1.0,1.0,594.0,594.0,594.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0
40000.0,1.0,1.0,596.0,596.0,596.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,597.0,597.0,597.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0
37500.0,1.0,1.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,598.0,598.0,598.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0
2500.0,1.0,1.0,598.0,598.0,598.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.0,1.0,1.0,599.0,599.0,599.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
25000.0,1.0,1.0,599.0,599.0,599.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0
2500.0,1.0,1.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,601.0,601.0,601.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,601.0,601.0,601.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0
2500.0,1.0,1.0,602.0,602.0,602.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0
3500.0,1.0,1.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
9450.0,1.0,1.0,601.0,601.0,601.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,602.0,602.0,602.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,602.0,602.0,602.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0
2500.0,1.0,1.0,599.0,599.0,599.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,1.0,1.0,599.0,599.0,599.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0
35000.0,1.0,1.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
25000.0,1.0,1.0,601.0,601.0,601.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,602.0,602.0,602.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,1.0,1.0,601.0,601.0,601.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0
600.0,1.0,1.0,603.0,603.0,603.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,603.0,603.0,603.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0
23000.0,1.0,1.0,604.0,604.0,604.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,605.0,605.0,605.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,1.0,1.0,602.0,602.0,602.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,603.0,603.0,603.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,603.0,603.0,603.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,604.0,604.0,604.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.0,1.0,1.0,603.0,603.0,603.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0
28000.0,1.0,1.0,603.0,603.0,603.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,603.0,603.0,603.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0
30000.0,1.0,1.0,604.0,604.0,604.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.0,1.0,1.0,606.0,606.0,606.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,605.0,605.0,605.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,603.0,603.0,603.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,1.0,1.0,603.0,603.0,603.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,604.0,604.0,604.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,605.0,605.0,605.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,605.0,605.0,605.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,606.0,606.0,606.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,607.0,607.0,607.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0
18000.0,1.0,1.0,608.0,608.0,608.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,610.0,610.0,610.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0
27500.0,1.0,1.0,612.0,612.0,612.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,613.0,613.0,613.0,613.0,0.0,0.0,0.0,0.0,0.0,0.0
22500.0,1.0,1.0,614.0,614.0,614.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,1.0,1.0,614.0,614.0,614.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,1.0,1.0,611.0,611.0,611.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.0,1.0,1.0,612.0,612.0,612.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0
18000.0,1.0,1.0,613.0,613.0,613.0,613.0,0.0,0.0,0.0,0.0,0.0,0.0
23000.0,1.0,1.0,608.0,608.0,608.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,607.0,607.0,607.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,608.0,608.0,608.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,605.0,605.0,605.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,1.0,1.0,605.0,605.0,605.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0
40000.0,1.0,1.0,605.0,605.0,605.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0
