0,1,2,3,4,5,6,7,8,9,10,11,12,13
9000.0,1.0,1.0,2.0,642.0,642.0,642.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0
17600.0,1.0,1.0,2.0,642.0,642.0,642.0,1284.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
5500.0,1.0,1.0,2.0,643.0,643.0,643.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0
28000.0,1.0,1.0,2.0,643.0,643.0,643.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,644.0,644.0,644.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,644.0,644.0,644.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,2.0,645.0,645.0,645.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0
9000.0,1.0,1.0,2.0,644.0,644.0,644.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,645.0,645.0,645.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,644.0,644.0,644.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
9000.0,1.0,1.0,2.0,645.0,645.0,645.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0
18500.0,1.0,1.0,2.0,643.0,643.0,643.0,1286.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
10000.0,1.0,1.0,2.0,646.0,646.0,646.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,643.0,643.0,643.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,1.0,1.0,2.0,644.0,644.0,644.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,644.0,644.0,644.0,1288.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
25000.0,1.0,1.0,2.0,645.0,645.0,645.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1.0,1.0,2.0,646.0,646.0,646.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1.0,1.0,2.0,646.0,646.0,646.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,1.0,1.0,2.0,646.0,646.0,646.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,647.0,647.0,647.0,1294.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,2.0,647.0,647.0,647.0,1294.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.0,1.0,1.0,2.0,648.0,648.0,648.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0
35600.0,1.0,1.0,2.0,645.0,645.0,645.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,2.0,646.0,646.0,646.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0
3500.0,1.0,1.0,2.0,646.0,646.0,646.0,1292.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
5000.0,1.0,1.0,2.0,644.0,644.0,644.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,645.0,645.0,645.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0
3500.0,1.0,1.0,2.0,646.0,646.0,646.0,1292.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
6500.0,1.0,1.0,2.0,647.0,647.0,647.0,1294.0,0.0,0.0,0.0,0.0,0.0,0.0
2500.0,1.0,1.0,2.0,648.0,648.0,648.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0
9400.0,1.0,1.0,2.0,647.0,647.0,647.0,1294.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
7777.0,1.0,1.0,2.0,647.0,647.0,647.0,1294.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,646.0,646.0,646.0,1292.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
20000.0,1.0,1.0,2.0,647.0,647.0,647.0,1294.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,2.0,645.0,645.0,645.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0
8500.0,1.0,1.0,2.0,645.0,645.0,645.0,1290.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
5000.0,1.0,1.0,2.0,645.0,645.0,645.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,1.0,1.0,2.0,644.0,644.0,644.0,1288.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
8000.0,1.0,1.0,2.0,645.0,645.0,645.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,646.0,646.0,646.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0
32000.0,1.0,1.0,2.0,646.0,646.0,646.0,1292.0,0.0,1.5,3.0,0.0,3.0,2.1213203435596424
15000.0,1.0,1.0,2.0,647.0,647.0,647.0,1294.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
7000.0,1.0,1.0,2.0,648.0,648.0,648.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,2.0,649.0,649.0,649.0,1298.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
15000.0,1.0,1.0,2.0,649.0,649.0,649.0,1298.0,0.0,0.0,0.0,0.0,0.0,0.0
12500.0,1.0,1.0,2.0,651.0,651.0,651.0,1302.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,650.0,650.0,650.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,651.0,651.0,651.0,1302.0,0.0,0.0,0.0,0.0,0.0,0.0
9000.0,1.0,1.0,2.0,648.0,648.0,648.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,2.0,643.0,643.0,643.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,644.0,644.0,644.0,1288.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
10000.0,1.0,1.0,2.0,643.0,643.0,643.0,1286.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
1500.0,1.0,1.0,2.0,642.0,642.0,642.0,1284.0,0.0,1.0,2.0,0.0,2.0,1.4142135623730951
10000.0,1.0,1.0,2.0,641.0,641.0,641.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.0
11000.0,1.0,1.0,2.0,642.0,642.0,642.0,1284.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
25000.0,1.0,1.0,2.0,642.0,642.0,642.0,1284.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
4000.0,1.0,1.0,2.0,641.0,641.0,641.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,641.0,641.0,641.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.0
17000.0,1.0,1.0,2.0,641.0,641.0,641.0,1282.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
10000.0,1.0,1.0,2.0,642.0,642.0,642.0,1284.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
5000.0,1.0,1.0,2.0,642.0,642.0,642.0,1284.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
1500.0,1.0,1.0,2.0,639.0,639.0,639.0,1278.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
5000.0,1.0,1.0,2.0,640.0,640.0,640.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,641.0,641.0,641.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,642.0,642.0,642.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,643.0,643.0,643.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0
1500.0,1.0,1.0,2.0,644.0,644.0,644.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,645.0,645.0,645.0,1290.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
7000.0,1.0,1.0,2.0,638.0,638.0,638.0,1276.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
10000.0,1.0,1.0,2.0,634.0,634.0,634.0,1268.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
10000.0,1.0,1.0,2.0,633.0,633.0,633.0,1266.0,0.0,0.0,0.0,0.0,0.0,0.0
5200.0,1.0,1.0,2.0,634.0,634.0,634.0,1268.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,2.0,635.0,635.0,635.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,1.0,1.0,2.0,635.0,635.0,635.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1.0,1.0,2.0,637.0,637.0,637.0,1274.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,638.0,638.0,638.0,1276.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
13000.0,1.0,1.0,2.0,637.0,637.0,637.0,1274.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,637.0,637.0,637.0,1274.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
10000.0,1.0,1.0,2.0,638.0,638.0,638.0,1276.0,0.0,0.0,0.0,0.0,0.0,0.0
25000.0,1.0,1.0,2.0,639.0,639.0,639.0,1278.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
7500.0,1.0,1.0,2.0,638.0,638.0,638.0,1276.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,636.0,636.0,636.0,1272.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
17000.0,1.0,1.0,2.0,636.0,636.0,636.0,1272.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
7500.0,1.0,1.0,2.0,637.0,637.0,637.0,1274.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,2.0,637.0,637.0,637.0,1274.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
21000.0,1.0,1.0,2.0,638.0,638.0,638.0,1276.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,641.0,641.0,641.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.0
16000.0,1.0,1.0,2.0,642.0,642.0,642.0,1284.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
7500.0,1.0,1.0,2.0,644.0,644.0,644.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,2.0,644.0,644.0,644.0,1288.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
20000.0,1.0,1.0,2.0,645.0,645.0,645.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,2.0,646.0,646.0,646.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0
8500.0,1.0,1.0,2.0,646.0,646.0,646.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0
6255.0,1.0,1.0,2.0,640.0,640.0,640.0,1280.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
23000.0,1.0,1.0,2.0,641.0,641.0,641.0,1282.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
10000.0,1.0,1.0,2.0,639.0,639.0,639.0,1278.0,0.0,1.0,2.0,0.0,2.0,1.4142135623730951
1000.0,1.0,1.0,2.0,640.0,640.0,640.0,1280.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
6000.0,1.0,1.0,2.0,639.0,639.0,639.0,1278.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
22000.0,1.0,1.0,2.0,639.0,639.0,639.0,1278.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,2.0,640.0,640.0,640.0,1280.0,0.0,1.0,2.0,0.0,2.0,1.4142135623730951
26000.0,1.0,1.0,2.0,643.0,643.0,643.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,643.0,643.0,643.0,1286.0,0.0,1.0,2.0,0.0,2.0,1.4142135623730951
15000.0,1.0,1.0,2.0,644.0,644.0,644.0,1288.0,0.0,2.0,4.0,0.0,4.0,2.8284271247461903
5000.0,1.0,1.0,2.0,645.0,645.0,645.0,1290.0,0.0,3.0,6.0,0.0,6.0,4.242640687119285
15000.0,1.0,1.0,2.0,645.0,645.0,645.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,646.0,646.0,646.0,1292.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
10000.0,1.0,1.0,2.0,633.0,633.0,633.0,1266.0,0.0,0.0,0.0,0.0,0.0,0.0
33000.0,1.0,1.0,2.0,635.0,635.0,635.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,1.0,1.0,2.0,636.0,636.0,636.0,1272.0,0.0,0.0,0.0,0.0,0.0,0.0
8500.0,1.0,1.0,2.0,637.0,637.0,637.0,1274.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
3000.0,1.0,1.0,2.0,637.0,637.0,637.0,1274.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
10000.0,1.0,1.0,2.0,637.0,637.0,637.0,1274.0,0.0,1.0,2.0,0.0,2.0,1.4142135623730951
25000.0,1.0,1.0,2.0,636.0,636.0,636.0,1272.0,0.0,0.0,0.0,0.0,0.0,0.0
9500.0,1.0,1.0,2.0,638.0,638.0,638.0,1276.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
15000.0,1.0,1.0,2.0,636.0,636.0,636.0,1272.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
5000.0,1.0,1.0,2.0,633.0,633.0,633.0,1266.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
15000.0,1.0,1.0,2.0,634.0,634.0,634.0,1268.0,0.0,0.0,0.0,0.0,0.0,0.0
3200.0,1.0,1.0,2.0,635.0,635.0,635.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,635.0,635.0,635.0,1270.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
13000.0,1.0,1.0,2.0,636.0,636.0,636.0,1272.0,0.0,0.0,0.0,0.0,0.0,0.0
11487.0,1.0,1.0,2.0,637.0,637.0,637.0,1274.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
6000.0,1.0,1.0,2.0,638.0,638.0,638.0,1276.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
10000.0,1.0,1.0,2.0,637.0,637.0,637.0,1274.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
20000.0,1.0,1.0,2.0,636.0,636.0,636.0,1272.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,2.0,637.0,637.0,637.0,1274.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
17500.0,1.0,1.0,2.0,637.0,637.0,637.0,1274.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
8000.0,1.0,1.0,2.0,638.0,638.0,638.0,1276.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
3000.0,1.0,1.0,2.0,639.0,639.0,639.0,1278.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
10000.0,1.0,1.0,2.0,641.0,641.0,641.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,645.0,645.0,645.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,2.0,645.0,645.0,645.0,1290.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
15000.0,1.0,1.0,2.0,646.0,646.0,646.0,1292.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
7000.0,1.0,1.0,2.0,647.0,647.0,647.0,1294.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
8500.0,1.0,1.0,2.0,648.0,648.0,648.0,1296.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
20000.0,1.0,1.0,2.0,649.0,649.0,649.0,1298.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,2.0,650.0,650.0,650.0,1300.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
20000.0,1.0,1.0,2.0,650.0,650.0,650.0,1300.0,0.0,1.0,2.0,0.0,2.0,1.4142135623730951
6000.0,1.0,1.0,2.0,651.0,651.0,651.0,1302.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
15000.0,1.0,1.0,2.0,643.0,643.0,643.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,644.0,644.0,644.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,2.0,646.0,646.0,646.0,1292.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
5000.0,1.0,1.0,2.0,647.0,647.0,647.0,1294.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
6000.0,1.0,1.0,2.0,648.0,648.0,648.0,1296.0,0.0,1.0,2.0,0.0,2.0,1.4142135623730951
40972.0,1.0,1.0,2.0,649.0,649.0,649.0,1298.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,649.0,649.0,649.0,1298.0,0.0,0.0,0.0,0.0,0.0,0.0
30000.0,1.0,1.0,2.0,650.0,650.0,650.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,1.0,1.0,2.0,651.0,651.0,651.0,1302.0,0.0,2.5,5.0,0.0,5.0,3.5355339059327378
12500.0,1.0,1.0,2.0,653.0,653.0,653.0,1306.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
5000.0,1.0,1.0,2.0,654.0,654.0,654.0,1308.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,1.0,1.0,2.0,655.0,655.0,655.0,1310.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
7000.0,1.0,1.0,2.0,656.0,656.0,656.0,1312.0,0.0,0.0,0.0,0.0,0.0,0.0
8600.0,1.0,1.0,2.0,656.0,656.0,656.0,1312.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
12000.0,1.0,1.0,2.0,657.0,657.0,657.0,1314.0,0.0,1.5,3.0,0.0,3.0,2.1213203435596424
50000.0,1.0,1.0,2.0,659.0,659.0,659.0,1318.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
22500.0,1.0,1.0,2.0,660.0,660.0,660.0,1320.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
20000.0,1.0,1.0,2.0,661.0,661.0,661.0,1322.0,0.0,0.0,0.0,0.0,0.0,0.0
42500.0,1.0,1.0,2.0,662.0,662.0,662.0,1324.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,2.0,663.0,663.0,663.0,1326.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,2.0,667.0,667.0,667.0,1334.0,0.0,0.0,0.0,0.0,0.0,0.0
16000.0,1.0,1.0,2.0,669.0,669.0,669.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,670.0,670.0,670.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,2.0,671.0,671.0,671.0,1342.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
6500.0,1.0,1.0,2.0,673.0,673.0,673.0,1346.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
3000.0,1.0,1.0,2.0,675.0,675.0,675.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,677.0,677.0,677.0,1354.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,2.0,677.0,677.0,677.0,1354.0,0.0,1.0,2.0,0.0,2.0,1.4142135623730951
9000.0,1.0,1.0,2.0,678.0,678.0,678.0,1356.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
5000.0,1.0,1.0,2.0,679.0,679.0,679.0,1358.0,0.0,0.0,0.0,0.0,0.0,0.0
25000.0,1.0,1.0,2.0,680.0,680.0,680.0,1360.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
3000.0,1.0,1.0,2.0,681.0,681.0,681.0,1362.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,681.0,681.0,681.0,1362.0,0.0,1.0,2.0,0.0,2.0,1.4142135623730951
26000.0,1.0,1.0,2.0,682.0,682.0,682.0,1364.0,0.0,2.0,4.0,0.0,4.0,2.8284271247461903
40000.0,1.0,1.0,2.0,671.0,671.0,671.0,1342.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
25000.0,1.0,1.0,2.0,672.0,672.0,672.0,1344.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
5000.0,1.0,1.0,2.0,672.0,672.0,672.0,1344.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
1500.0,1.0,1.0,2.0,673.0,673.0,673.0,1346.0,0.0,0.0,0.0,0.0,0.0,0.0
18000.0,1.0,1.0,2.0,673.0,673.0,673.0,1346.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
16500.0,1.0,1.0,2.0,674.0,674.0,674.0,1348.0,0.0,0.0,0.0,0.0,0.0,0.0
2500.0,1.0,1.0,2.0,676.0,676.0,676.0,1352.0,0.0,0.0,0.0,0.0,0.0,0.0
30000.0,1.0,1.0,2.0,675.0,675.0,675.0,1350.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
20000.0,1.0,1.0,2.0,677.0,677.0,677.0,1354.0,0.0,0.0,0.0,0.0,0.0,0.0
11389.0,1.0,1.0,2.0,677.0,677.0,677.0,1354.0,0.0,0.0,0.0,0.0,0.0,0.0
45000.0,1.0,1.0,2.0,672.0,672.0,672.0,1344.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
23000.0,1.0,1.0,2.0,669.0,669.0,669.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0
9000.0,1.0,1.0,2.0,669.0,669.0,669.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0
35000.0,1.0,1.0,2.0,662.0,662.0,662.0,1324.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
39000.0,1.0,1.0,2.0,663.0,663.0,663.0,1326.0,0.0,0.0,0.0,0.0,0.0,0.0
9000.0,1.0,1.0,2.0,664.0,664.0,664.0,1328.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
12500.0,1.0,1.0,2.0,666.0,666.0,666.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,2.0,667.0,667.0,667.0,1334.0,0.0,0.0,0.0,0.0,0.0,0.0
4252.0,1.0,1.0,2.0,669.0,669.0,669.0,1338.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
20000.0,1.0,1.0,2.0,666.0,666.0,666.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,667.0,667.0,667.0,1334.0,0.0,0.0,0.0,0.0,0.0,0.0
1000.0,1.0,1.0,2.0,668.0,668.0,668.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,667.0,667.0,667.0,1334.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
13000.0,1.0,1.0,2.0,669.0,669.0,669.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,669.0,669.0,669.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,670.0,670.0,670.0,1340.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
500.0,1.0,1.0,2.0,667.0,667.0,667.0,1334.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
3000.0,1.0,1.0,2.0,668.0,668.0,668.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0
25000.0,1.0,1.0,2.0,669.0,669.0,669.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,2.0,673.0,673.0,673.0,1346.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,668.0,668.0,668.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,2.0,668.0,668.0,668.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0
31612.0,1.0,1.0,2.0,669.0,669.0,669.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0
8300.0,1.0,1.0,2.0,669.0,669.0,669.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,1.0,1.0,2.0,670.0,670.0,670.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,1.0,1.0,2.0,668.0,668.0,668.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,667.0,667.0,667.0,1334.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
30000.0,1.0,1.0,2.0,668.0,668.0,668.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,1.0,1.0,2.0,669.0,669.0,669.0,1338.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
8000.0,1.0,1.0,2.0,668.0,668.0,668.0,1336.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
4500.0,1.0,1.0,2.0,669.0,669.0,669.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0
40000.0,1.0,1.0,2.0,670.0,670.0,670.0,1340.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
5000.0,1.0,1.0,2.0,671.0,671.0,671.0,1342.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
10000.0,1.0,1.0,2.0,672.0,672.0,672.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,2.0,670.0,670.0,670.0,1340.0,0.0,2.0,4.0,0.0,4.0,2.8284271247461903
10000.0,1.0,1.0,2.0,670.0,670.0,670.0,1340.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
15000.0,1.0,1.0,2.0,671.0,671.0,671.0,1342.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,676.0,676.0,676.0,1352.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
12000.0,1.0,1.0,2.0,678.0,678.0,678.0,1356.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
75000.0,1.0,1.0,2.0,679.0,679.0,679.0,1358.0,0.0,0.0,0.0,0.0,0.0,0.0
13500.0,1.0,1.0,2.0,680.0,680.0,680.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,681.0,681.0,681.0,1362.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1.0,1.0,2.0,682.0,682.0,682.0,1364.0,0.0,0.5,1.0,0.0,1.0,0.7071067811865476
8000.0,1.0,1.0,2.0,684.0,684.0,684.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,686.0,686.0,686.0,1372.0,0.0,6.5,13.0,0.0,13.0,9.192388155425117
7000.0,1.0,1.0,2.0,688.0,688.0,688.0,1376.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,688.0,688.0,688.0,1376.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1.0,1.0,2.0,689.0,689.0,689.0,1378.0,0.0,1.0,2.0,0.0,2.0,1.4142135623730951
